timestamp_ms,readable_time,pair,price
1771632005193,2026-02-21 00:00:05.193,EURUSD,1.1788
1771632007645,2026-02-21 00:00:07.645,EURUSD,1.1787
1771632012743,2026-02-21 00:00:12.743,EURUSD,1.1788
1771632014582,2026-02-21 00:00:14.582,EURUSD,1.1788
1771632019451,2026-02-21 00:00:19.451,EURUSD,1.1788
1771632024206,2026-02-21 00:00:24.206,EURUSD,1.1788
1771632029540,2026-02-21 00:00:29.540,EURUSD,1.1788
1771632038838,2026-02-21 00:00:38.838,EURUSD,1.1787
1771632042530,2026-02-21 00:00:42.530,EURUSD,1.1787
1771632054214,2026-02-21 00:00:54.214,EURUSD,1.1788
1771632054315,2026-02-21 00:00:54.315,EURUSD,1.1787
1771632071799,2026-02-21 00:01:11.799,EURUSD,1.1788
1771632072203,2026-02-21 00:01:12.203,EURUSD,1.1788
1771632074910,2026-02-21 00:01:14.910,EURUSD,1.1787
1771632082044,2026-02-21 00:01:22.044,EURUSD,1.1788
1771632084207,2026-02-21 00:01:24.207,EURUSD,1.1788
1771632107202,2026-02-21 00:01:47.202,EURUSD,1.1788
1771632114215,2026-02-21 00:01:54.215,EURUSD,1.1788
1771632129234,2026-02-21 00:02:09.234,EURUSD,1.1788
1771632132202,2026-02-21 00:02:12.202,EURUSD,1.1788
1771632134205,2026-02-21 00:02:14.205,EURUSD,1.1788
1771632136326,2026-02-21 00:02:16.326,EURUSD,1.1788
1771632142141,2026-02-21 00:02:22.141,EURUSD,1.1787
1771632144207,2026-02-21 00:02:24.207,EURUSD,1.1788
1771632145964,2026-02-21 00:02:25.964,EURUSD,1.1788
1771632153380,2026-02-21 00:02:33.380,EURUSD,1.1788
1771632158232,2026-02-21 00:02:38.232,EURUSD,1.1788
1771632160075,2026-02-21 00:02:40.075,EURUSD,1.1788
1771632172203,2026-02-21 00:02:52.203,EURUSD,1.1788
1771632190752,2026-02-21 00:03:10.752,EURUSD,1.1788
1771632192202,2026-02-21 00:03:12.202,EURUSD,1.1788
1771632199422,2026-02-21 00:03:19.422,EURUSD,1.1787
1771632213128,2026-02-21 00:03:33.128,EURUSD,1.1788
1771632228054,2026-02-21 00:03:48.054,EURUSD,1.1787
1771632228241,2026-02-21 00:03:48.241,EURUSD,1.1787
1771632229315,2026-02-21 00:03:49.315,EURUSD,1.1787
1771632229431,2026-02-21 00:03:49.431,EURUSD,1.1787
1771632242611,2026-02-21 00:04:02.611,EURUSD,1.1787
1771632259437,2026-02-21 00:04:19.437,EURUSD,1.1787
1771632263129,2026-02-21 00:04:23.129,EURUSD,1.1788
1771632265506,2026-02-21 00:04:25.506,EURUSD,1.1787
1771632272944,2026-02-21 00:04:32.944,EURUSD,1.1788
1771632297395,2026-02-21 00:04:57.395,EURUSD,1.1788
1771632298732,2026-02-21 00:04:58.732,EURUSD,1.1787
1771632320841,2026-02-21 00:05:20.841,EURUSD,1.1787
1771632377428,2026-02-21 00:06:17.428,EURUSD,1.1787
1771632377464,2026-02-21 00:06:17.464,EURUSD,1.1787
1771632382834,2026-02-21 00:06:22.834,EURUSD,1.1787
1771632413134,2026-02-21 00:06:53.134,EURUSD,1.1788
1771632419733,2026-02-21 00:06:59.733,EURUSD,1.1787
1771632427945,2026-02-21 00:07:07.945,EURUSD,1.1787
1771632432229,2026-02-21 00:07:12.229,EURUSD,1.1787
1771632433551,2026-02-21 00:07:13.551,EURUSD,1.1788
1771632455204,2026-02-21 00:07:35.204,EURUSD,1.1788
1771632487300,2026-02-21 00:08:07.300,EURUSD,1.1787
1771632488703,2026-02-21 00:08:08.703,EURUSD,1.1788
1771632489212,2026-02-21 00:08:09.212,EURUSD,1.1788
1771632491212,2026-02-21 00:08:11.212,EURUSD,1.1788
1771632497432,2026-02-21 00:08:17.432,EURUSD,1.1787
1771632497434,2026-02-21 00:08:17.434,EURUSD,1.1788
1771632497435,2026-02-21 00:08:17.435,EURUSD,1.1788
1771632497436,2026-02-21 00:08:17.436,EURUSD,1.1788
1771632497436,2026-02-21 00:08:17.436,EURUSD,1.1788
1771632497436,2026-02-21 00:08:17.436,EURUSD,1.1788
1771632497436,2026-02-21 00:08:17.436,EURUSD,1.1788
1771632505204,2026-02-21 00:08:25.204,EURUSD,1.1788
1771632508841,2026-02-21 00:08:28.841,EURUSD,1.1788
1771632515204,2026-02-21 00:08:35.204,EURUSD,1.1788
1771632524033,2026-02-21 00:08:44.033,EURUSD,1.1788
1771632524213,2026-02-21 00:08:44.213,EURUSD,1.1788
1771632525573,2026-02-21 00:08:45.573,EURUSD,1.1788
1771632525584,2026-02-21 00:08:45.584,EURUSD,1.1788
1771632525584,2026-02-21 00:08:45.584,EURUSD,1.1789
1771632525586,2026-02-21 00:08:45.586,EURUSD,1.1789
1771632527150,2026-02-21 00:08:47.150,EURUSD,1.1788
1771632528028,2026-02-21 00:08:48.028,EURUSD,1.1787
1771632530205,2026-02-21 00:08:50.205,EURUSD,1.1788
1771632536220,2026-02-21 00:08:56.220,EURUSD,1.1788
1771632539205,2026-02-21 00:08:59.205,EURUSD,1.1788
1771632541274,2026-02-21 00:09:01.274,EURUSD,1.1788
1771632541280,2026-02-21 00:09:01.280,EURUSD,1.1788
1771632541292,2026-02-21 00:09:01.292,EURUSD,1.1788
1771632541292,2026-02-21 00:09:01.292,EURUSD,1.1788
1771632541293,2026-02-21 00:09:01.293,EURUSD,1.1788
1771632541293,2026-02-21 00:09:01.293,EURUSD,1.1788
1771632541293,2026-02-21 00:09:01.293,EURUSD,1.1788
1771632541294,2026-02-21 00:09:01.294,EURUSD,1.1788
1771632542106,2026-02-21 00:09:02.106,EURUSD,1.1788
1771632543433,2026-02-21 00:09:03.433,EURUSD,1.1788
1771632546634,2026-02-21 00:09:06.634,EURUSD,1.1787
1771632549212,2026-02-21 00:09:09.212,EURUSD,1.1788
1771632551211,2026-02-21 00:09:11.211,EURUSD,1.1788
1771632551438,2026-02-21 00:09:11.438,EURUSD,1.1787
1771632551440,2026-02-21 00:09:11.440,EURUSD,1.1788
1771632551442,2026-02-21 00:09:11.442,EURUSD,1.1788
1771632551443,2026-02-21 00:09:11.443,EURUSD,1.1788
1771632560206,2026-02-21 00:09:20.206,EURUSD,1.1788
1771632573219,2026-02-21 00:09:33.219,EURUSD,1.1788
1771632575204,2026-02-21 00:09:35.204,EURUSD,1.1788
1771632576359,2026-02-21 00:09:36.359,EURUSD,1.1788
1771632581213,2026-02-21 00:09:41.213,EURUSD,1.1788
1771632589212,2026-02-21 00:09:49.212,EURUSD,1.1788
1771632591162,2026-02-21 00:09:51.162,EURUSD,1.1788
1771632591164,2026-02-21 00:09:51.164,EURUSD,1.1788
1771632591611,2026-02-21 00:09:51.611,EURUSD,1.1788
1771632591611,2026-02-21 00:09:51.611,EURUSD,1.1789
1771632598206,2026-02-21 00:09:58.206,EURUSD,1.1788
1771632602730,2026-02-21 00:10:02.730,EURUSD,1.1787
1771632603411,2026-02-21 00:10:03.411,EURUSD,1.1787
1771632607209,2026-02-21 00:10:07.209,EURUSD,1.1787
1771632610210,2026-02-21 00:10:10.210,EURUSD,1.1788
1771632615425,2026-02-21 00:10:15.425,EURUSD,1.1787
1771632618580,2026-02-21 00:10:18.580,EURUSD,1.1788
1771632620415,2026-02-21 00:10:20.415,EURUSD,1.1787
1771632624362,2026-02-21 00:10:24.362,EURUSD,1.1787
1771632628715,2026-02-21 00:10:28.715,EURUSD,1.1787
1771632628732,2026-02-21 00:10:28.732,EURUSD,1.1787
1771632629750,2026-02-21 00:10:29.750,EURUSD,1.1787
1771632633219,2026-02-21 00:10:33.219,EURUSD,1.1788
1771632635204,2026-02-21 00:10:35.204,EURUSD,1.1788
1771632635357,2026-02-21 00:10:35.357,EURUSD,1.1787
1771632635358,2026-02-21 00:10:35.358,EURUSD,1.1788
1771632642203,2026-02-21 00:10:42.203,EURUSD,1.1788
1771632643026,2026-02-21 00:10:43.026,EURUSD,1.1788
1771632644544,2026-02-21 00:10:44.544,EURUSD,1.1788
1771632646520,2026-02-21 00:10:46.520,EURUSD,1.1787
1771632646523,2026-02-21 00:10:46.523,EURUSD,1.1787
1771632647857,2026-02-21 00:10:47.857,EURUSD,1.1787
1771632655061,2026-02-21 00:10:55.061,EURUSD,1.1787
1771632655211,2026-02-21 00:10:55.211,EURUSD,1.1788
