timestamp_ms,readable_time,pair,price
1771977600676,2026-02-25 00:00:00.676,EURUSD,1.1771
1771977601343,2026-02-25 00:00:01.343,EURUSD,1.1771
1771977601344,2026-02-25 00:00:01.344,EURUSD,1.1772
1771977609890,2026-02-25 00:00:09.890,EURUSD,1.1772
1771977609904,2026-02-25 00:00:09.904,EURUSD,1.1772
1771977611132,2026-02-25 00:00:11.132,EURUSD,1.1772
1771977618439,2026-02-25 00:00:18.439,EURUSD,1.1773
1771977618440,2026-02-25 00:00:18.440,EURUSD,1.1773
1771977623125,2026-02-25 00:00:23.125,EURUSD,1.1773
1771977623125,2026-02-25 00:00:23.125,EURUSD,1.1773
1771977623126,2026-02-25 00:00:23.126,EURUSD,1.1773
1771977623126,2026-02-25 00:00:23.126,EURUSD,1.1773
1771977623984,2026-02-25 00:00:23.984,EURUSD,1.1773
1771977626213,2026-02-25 00:00:26.213,EURUSD,1.1772
1771977629580,2026-02-25 00:00:29.580,EURUSD,1.1772
1771977636212,2026-02-25 00:00:36.212,EURUSD,1.1774
1771977637126,2026-02-25 00:00:37.126,EURUSD,1.1772
1771977638357,2026-02-25 00:00:38.357,EURUSD,1.1772
1771977638715,2026-02-25 00:00:38.715,EURUSD,1.1772
1771977640446,2026-02-25 00:00:40.446,EURUSD,1.1774
1771977642146,2026-02-25 00:00:42.146,EURUSD,1.1772
1771977643024,2026-02-25 00:00:43.024,EURUSD,1.1772
1771977643115,2026-02-25 00:00:43.115,EURUSD,1.1772
1771977645229,2026-02-25 00:00:45.229,EURUSD,1.1772
1771977651131,2026-02-25 00:00:51.131,EURUSD,1.1772
1771977661210,2026-02-25 00:01:01.210,EURUSD,1.1772
1771977661211,2026-02-25 00:01:01.211,EURUSD,1.1773
1771977664130,2026-02-25 00:01:04.130,EURUSD,1.1773
1771977664303,2026-02-25 00:01:04.303,EURUSD,1.1773
1771977671180,2026-02-25 00:01:11.180,EURUSD,1.1772
1771977675204,2026-02-25 00:01:15.204,EURUSD,1.1772
1771977676203,2026-02-25 00:01:16.203,EURUSD,1.1772
1771977696211,2026-02-25 00:01:36.211,EURUSD,1.1774
1771977708215,2026-02-25 00:01:48.215,EURUSD,1.1774
1771977715212,2026-02-25 00:01:55.212,EURUSD,1.1772
1771977717806,2026-02-25 00:01:57.806,EURUSD,1.1772
1771977721210,2026-02-25 00:02:01.210,EURUSD,1.1774
1771977725223,2026-02-25 00:02:05.223,EURUSD,1.1772
1771977733665,2026-02-25 00:02:13.665,EURUSD,1.1772
1771977733715,2026-02-25 00:02:13.715,EURUSD,1.1772
1771977735204,2026-02-25 00:02:15.204,EURUSD,1.1771
1771977740720,2026-02-25 00:02:20.720,EURUSD,1.1772
1771977740925,2026-02-25 00:02:20.925,EURUSD,1.1772
1771977741032,2026-02-25 00:02:21.032,EURUSD,1.1772
1771977746189,2026-02-25 00:02:26.189,EURUSD,1.1772
1771977746196,2026-02-25 00:02:26.196,EURUSD,1.1772
1771977748215,2026-02-25 00:02:28.215,EURUSD,1.1773
1771977756766,2026-02-25 00:02:36.766,EURUSD,1.1772
1771977756773,2026-02-25 00:02:36.773,EURUSD,1.1772
1771977756780,2026-02-25 00:02:36.780,EURUSD,1.1772
1771977756787,2026-02-25 00:02:36.787,EURUSD,1.1772
1771977756794,2026-02-25 00:02:36.794,EURUSD,1.1772
1771977756802,2026-02-25 00:02:36.802,EURUSD,1.1772
1771977756810,2026-02-25 00:02:36.810,EURUSD,1.1772
1771977756817,2026-02-25 00:02:36.817,EURUSD,1.1772
1771977756824,2026-02-25 00:02:36.824,EURUSD,1.1772
1771977761204,2026-02-25 00:02:41.204,EURUSD,1.1773
1771977764145,2026-02-25 00:02:44.145,EURUSD,1.1772
1771977766340,2026-02-25 00:02:46.340,EURUSD,1.1772
1771977767310,2026-02-25 00:02:47.310,EURUSD,1.1772
1771977768207,2026-02-25 00:02:48.207,EURUSD,1.1773
1771977769204,2026-02-25 00:02:49.204,EURUSD,1.1772
1771977780823,2026-02-25 00:03:00.823,EURUSD,1.1773
1771977781206,2026-02-25 00:03:01.206,EURUSD,1.1773
1771977783434,2026-02-25 00:03:03.434,EURUSD,1.1773
1771977789292,2026-02-25 00:03:09.292,EURUSD,1.1773
1771977794063,2026-02-25 00:03:14.063,EURUSD,1.1772
1771977799204,2026-02-25 00:03:19.204,EURUSD,1.1772
1771977799730,2026-02-25 00:03:19.730,EURUSD,1.1772
1771977816222,2026-02-25 00:03:36.222,EURUSD,1.1773
1771977816929,2026-02-25 00:03:36.929,EURUSD,1.1773
1771977819217,2026-02-25 00:03:39.217,EURUSD,1.1772
1771977825271,2026-02-25 00:03:45.271,EURUSD,1.1771
1771977826628,2026-02-25 00:03:46.628,EURUSD,1.1772
1771977837754,2026-02-25 00:03:57.754,EURUSD,1.1772
1771977841204,2026-02-25 00:04:01.204,EURUSD,1.1772
1771977855611,2026-02-25 00:04:15.611,EURUSD,1.1771
1771977855728,2026-02-25 00:04:15.728,EURUSD,1.1771
