timestamp_ms,readable_time,pair,price
1771718400918,2026-02-22 00:00:00.918,EURUSD,1.1782
1771718401202,2026-02-22 00:00:01.202,EURUSD,1.1784
1771718408072,2026-02-22 00:00:08.072,EURUSD,1.1782
1771718408333,2026-02-22 00:00:08.333,EURUSD,1.1782
1771718421205,2026-02-22 00:00:21.205,EURUSD,1.1782
1771718423212,2026-02-22 00:00:23.212,EURUSD,1.1784
1771718425298,2026-02-22 00:00:25.298,EURUSD,1.1784
1771718425522,2026-02-22 00:00:25.522,EURUSD,1.1784
1771718425533,2026-02-22 00:00:25.533,EURUSD,1.1784
1771718430371,2026-02-22 00:00:30.371,EURUSD,1.1784
1771718431202,2026-02-22 00:00:31.202,EURUSD,1.1784
1771718434826,2026-02-22 00:00:34.826,EURUSD,1.1782
1771718435213,2026-02-22 00:00:35.213,EURUSD,1.1784
1771718436142,2026-02-22 00:00:36.142,EURUSD,1.1784
1771718437130,2026-02-22 00:00:37.130,EURUSD,1.1782
1771718437598,2026-02-22 00:00:37.598,EURUSD,1.1782
1771718438129,2026-02-22 00:00:38.129,EURUSD,1.1782
1771718438177,2026-02-22 00:00:38.177,EURUSD,1.1782
1771718438932,2026-02-22 00:00:38.932,EURUSD,1.1782
1771718441006,2026-02-22 00:00:41.006,EURUSD,1.1782
1771718443213,2026-02-22 00:00:43.213,EURUSD,1.1784
1771718443630,2026-02-22 00:00:43.630,EURUSD,1.1782
1771718444034,2026-02-22 00:00:44.034,EURUSD,1.1782
1771718444035,2026-02-22 00:00:44.035,EURUSD,1.1782
1771718444653,2026-02-22 00:00:44.653,EURUSD,1.1782
1771718445217,2026-02-22 00:00:45.217,EURUSD,1.1784
1771718452273,2026-02-22 00:00:52.273,EURUSD,1.1782
1771718453012,2026-02-22 00:00:53.012,EURUSD,1.1782
1771718461202,2026-02-22 00:01:01.202,EURUSD,1.1784
1771718461218,2026-02-22 00:01:01.218,EURUSD,1.1782
1771718461643,2026-02-22 00:01:01.643,EURUSD,1.1784
