timestamp_ms,readable_time,pair,price
1771286404066,2026-02-17 00:00:04.066,EURUSD,1.1854
1771286409011,2026-02-17 00:00:09.011,EURUSD,1.1853
1771286409011,2026-02-17 00:00:09.011,EURUSD,1.1853
1771286409011,2026-02-17 00:00:09.011,EURUSD,1.1853
1771286409011,2026-02-17 00:00:09.011,EURUSD,1.1853
1771286409011,2026-02-17 00:00:09.011,EURUSD,1.1853
1771286409012,2026-02-17 00:00:09.012,EURUSD,1.1853
1771286409012,2026-02-17 00:00:09.012,EURUSD,1.1853
1771286410206,2026-02-17 00:00:10.206,EURUSD,1.1853
1771286410206,2026-02-17 00:00:10.206,EURUSD,1.1854
1771286420610,2026-02-17 00:00:20.610,EURUSD,1.1852
1771286422884,2026-02-17 00:00:22.884,EURUSD,1.1853
1771286431202,2026-02-17 00:00:31.202,EURUSD,1.1852
1771286432216,2026-02-17 00:00:32.216,EURUSD,1.1852
1771286432252,2026-02-17 00:00:32.252,EURUSD,1.1852
1771286433904,2026-02-17 00:00:33.904,EURUSD,1.1852
1771286435202,2026-02-17 00:00:35.202,EURUSD,1.1852
1771286438238,2026-02-17 00:00:38.238,EURUSD,1.1852
1771286438913,2026-02-17 00:00:38.913,EURUSD,1.1852
1771286441434,2026-02-17 00:00:41.434,EURUSD,1.1852
1771286442428,2026-02-17 00:00:42.428,EURUSD,1.1852
1771286443698,2026-02-17 00:00:43.698,EURUSD,1.1852
1771286445215,2026-02-17 00:00:45.215,EURUSD,1.1853
1771286446202,2026-02-17 00:00:46.202,EURUSD,1.1852
1771286454168,2026-02-17 00:00:54.168,EURUSD,1.1853
1771286455202,2026-02-17 00:00:55.202,EURUSD,1.1852
1771286465699,2026-02-17 00:01:05.699,EURUSD,1.1852
1771286466498,2026-02-17 00:01:06.498,EURUSD,1.1853
1771286468421,2026-02-17 00:01:08.421,EURUSD,1.1854
1771286475220,2026-02-17 00:01:15.220,EURUSD,1.1853
1771286477311,2026-02-17 00:01:17.311,EURUSD,1.1853
1771286477311,2026-02-17 00:01:17.311,EURUSD,1.1853
1771286477311,2026-02-17 00:01:17.311,EURUSD,1.1853
1771286477311,2026-02-17 00:01:17.311,EURUSD,1.1853
1771286477311,2026-02-17 00:01:17.311,EURUSD,1.1853
1771286477313,2026-02-17 00:01:17.313,EURUSD,1.1853
1771286477313,2026-02-17 00:01:17.313,EURUSD,1.1853
1771286477313,2026-02-17 00:01:17.313,EURUSD,1.1853
1771286477313,2026-02-17 00:01:17.313,EURUSD,1.1853
1771286477313,2026-02-17 00:01:17.313,EURUSD,1.1853
1771286478555,2026-02-17 00:01:18.555,EURUSD,1.1853
1771286478557,2026-02-17 00:01:18.557,EURUSD,1.1852
1771286478559,2026-02-17 00:01:18.559,EURUSD,1.1853
1771286478559,2026-02-17 00:01:18.559,EURUSD,1.1853
1771286478559,2026-02-17 00:01:18.559,EURUSD,1.1853
1771286478559,2026-02-17 00:01:18.559,EURUSD,1.1853
1771286478559,2026-02-17 00:01:18.559,EURUSD,1.1853
1771286478563,2026-02-17 00:01:18.563,EURUSD,1.1853
