timestamp_ms,readable_time,pair,price
1771804804161,2026-02-23 00:00:04.161,EURUSD,1.1831
1771804808155,2026-02-23 00:00:08.155,EURUSD,1.183
1771804809173,2026-02-23 00:00:09.173,EURUSD,1.183
1771804809692,2026-02-23 00:00:09.692,EURUSD,1.183
1771804810354,2026-02-23 00:00:10.354,EURUSD,1.183
1771804814702,2026-02-23 00:00:14.702,EURUSD,1.1831
1771804814714,2026-02-23 00:00:14.714,EURUSD,1.1831
1771804814721,2026-02-23 00:00:14.721,EURUSD,1.1831
1771804814728,2026-02-23 00:00:14.728,EURUSD,1.1831
1771804816611,2026-02-23 00:00:16.611,EURUSD,1.183
1771804816820,2026-02-23 00:00:16.820,EURUSD,1.1829
1771804821329,2026-02-23 00:00:21.329,EURUSD,1.1829
1771804821337,2026-02-23 00:00:21.337,EURUSD,1.1829
1771804823435,2026-02-23 00:00:23.435,EURUSD,1.183
1771804832335,2026-02-23 00:00:32.335,EURUSD,1.183
1771804837233,2026-02-23 00:00:37.233,EURUSD,1.183
1771804838070,2026-02-23 00:00:38.070,EURUSD,1.183
1771804838275,2026-02-23 00:00:38.275,EURUSD,1.183
1771804838367,2026-02-23 00:00:38.367,EURUSD,1.1831
1771804838562,2026-02-23 00:00:38.562,EURUSD,1.183
1771804838959,2026-02-23 00:00:38.959,EURUSD,1.183
1771804841248,2026-02-23 00:00:41.248,EURUSD,1.183
1771804842029,2026-02-23 00:00:42.029,EURUSD,1.183
1771804843314,2026-02-23 00:00:43.314,EURUSD,1.183
1771804843336,2026-02-23 00:00:43.336,EURUSD,1.183
1771804843827,2026-02-23 00:00:43.827,EURUSD,1.183
1771804844142,2026-02-23 00:00:44.142,EURUSD,1.183
1771804844458,2026-02-23 00:00:44.458,EURUSD,1.183
1771804844726,2026-02-23 00:00:44.726,EURUSD,1.183
1771804844839,2026-02-23 00:00:44.839,EURUSD,1.183
1771804845381,2026-02-23 00:00:45.381,EURUSD,1.1831
1771804847079,2026-02-23 00:00:47.079,EURUSD,1.183
1771804848228,2026-02-23 00:00:48.228,EURUSD,1.183
1771804854336,2026-02-23 00:00:54.336,EURUSD,1.183
1771804862897,2026-02-23 00:01:02.897,EURUSD,1.1829
1771804865336,2026-02-23 00:01:05.336,EURUSD,1.1829
1771804866634,2026-02-23 00:01:06.634,EURUSD,1.1829
1771804872611,2026-02-23 00:01:12.611,EURUSD,1.1829
1771804878641,2026-02-23 00:01:18.641,EURUSD,1.1829
1771804893130,2026-02-23 00:01:33.130,EURUSD,1.1828
1771804896710,2026-02-23 00:01:36.710,EURUSD,1.1828
1771804904211,2026-02-23 00:01:44.211,EURUSD,1.1828
1771804911874,2026-02-23 00:01:51.874,EURUSD,1.1829
1771804920725,2026-02-23 00:02:00.725,EURUSD,1.1828
1771804924781,2026-02-23 00:02:04.781,EURUSD,1.1828
1771804931116,2026-02-23 00:02:11.116,EURUSD,1.1829
1771804933150,2026-02-23 00:02:13.150,EURUSD,1.1829
1771804935329,2026-02-23 00:02:15.329,EURUSD,1.1828
1771804936049,2026-02-23 00:02:16.049,EURUSD,1.1828
1771804936555,2026-02-23 00:02:16.555,EURUSD,1.1829
1771804937528,2026-02-23 00:02:17.528,EURUSD,1.1829
1771804938069,2026-02-23 00:02:18.069,EURUSD,1.1829
1771804938630,2026-02-23 00:02:18.630,EURUSD,1.1829
1771804942205,2026-02-23 00:02:22.205,EURUSD,1.1829
1771804942205,2026-02-23 00:02:22.205,EURUSD,1.1828
1771804946464,2026-02-23 00:02:26.464,EURUSD,1.183
1771804952771,2026-02-23 00:02:32.771,EURUSD,1.1829
1771804968111,2026-02-23 00:02:48.111,EURUSD,1.1829
1771804978633,2026-02-23 00:02:58.633,EURUSD,1.1827
1771804997703,2026-02-23 00:03:17.703,EURUSD,1.1828
1771804997708,2026-02-23 00:03:17.708,EURUSD,1.1828
1771804998261,2026-02-23 00:03:18.261,EURUSD,1.1828
1771804998529,2026-02-23 00:03:18.529,EURUSD,1.1828
1771805004011,2026-02-23 00:03:24.011,EURUSD,1.1829
1771805004429,2026-02-23 00:03:24.429,EURUSD,1.1829
1771805008818,2026-02-23 00:03:28.818,EURUSD,1.1829
1771805017556,2026-02-23 00:03:37.556,EURUSD,1.1828
1771805032219,2026-02-23 00:03:52.219,EURUSD,1.1828
1771805035139,2026-02-23 00:03:55.139,EURUSD,1.1828
1771805040830,2026-02-23 00:04:00.830,EURUSD,1.1829
1771805042377,2026-02-23 00:04:02.377,EURUSD,1.1828
1771805048348,2026-02-23 00:04:08.348,EURUSD,1.1829
1771805048349,2026-02-23 00:04:08.349,EURUSD,1.1829
1771805048357,2026-02-23 00:04:08.357,EURUSD,1.1828
1771805055621,2026-02-23 00:04:15.621,EURUSD,1.1828
1771805065046,2026-02-23 00:04:25.046,EURUSD,1.1828
1771805067207,2026-02-23 00:04:27.207,EURUSD,1.1828
1771805076254,2026-02-23 00:04:36.254,EURUSD,1.1829
1771805076976,2026-02-23 00:04:36.976,EURUSD,1.1829
1771805083923,2026-02-23 00:04:43.923,EURUSD,1.1827
1771805084225,2026-02-23 00:04:44.225,EURUSD,1.1827
1771805092222,2026-02-23 00:04:52.222,EURUSD,1.1828
1771805096606,2026-02-23 00:04:56.606,EURUSD,1.1828
1771805099134,2026-02-23 00:04:59.134,EURUSD,1.1829
1771805099234,2026-02-23 00:04:59.234,EURUSD,1.1828
1771805103130,2026-02-23 00:05:03.130,EURUSD,1.1829
1771805103299,2026-02-23 00:05:03.299,EURUSD,1.1828
1771805104078,2026-02-23 00:05:04.078,EURUSD,1.1828
1771805104085,2026-02-23 00:05:04.085,EURUSD,1.1828
1771805112212,2026-02-23 00:05:12.212,EURUSD,1.1828
1771805117384,2026-02-23 00:05:17.384,EURUSD,1.1828
1771805117588,2026-02-23 00:05:17.588,EURUSD,1.1827
1771805128075,2026-02-23 00:05:28.075,EURUSD,1.1827
1771805128076,2026-02-23 00:05:28.076,EURUSD,1.1827
1771805133205,2026-02-23 00:05:33.205,EURUSD,1.1826
1771805134776,2026-02-23 00:05:34.776,EURUSD,1.1826
1771805156131,2026-02-23 00:05:56.131,EURUSD,1.1828
1771805163204,2026-02-23 00:06:03.204,EURUSD,1.1827
1771805176543,2026-02-23 00:06:16.543,EURUSD,1.1827
1771805177482,2026-02-23 00:06:17.482,EURUSD,1.1827
1771805177540,2026-02-23 00:06:17.540,EURUSD,1.1828
1771805177707,2026-02-23 00:06:17.707,EURUSD,1.1827
1771805178726,2026-02-23 00:06:18.726,EURUSD,1.1827
1771805180029,2026-02-23 00:06:20.029,EURUSD,1.1827
1771805180039,2026-02-23 00:06:20.039,EURUSD,1.1827
1771805180064,2026-02-23 00:06:20.064,EURUSD,1.1827
1771805188203,2026-02-23 00:06:28.203,EURUSD,1.1827
1771805188205,2026-02-23 00:06:28.205,EURUSD,1.1827
1771805191311,2026-02-23 00:06:31.311,EURUSD,1.1828
1771805192162,2026-02-23 00:06:32.162,EURUSD,1.1829
1771805208207,2026-02-23 00:06:48.207,EURUSD,1.1829
1771805209204,2026-02-23 00:06:49.204,EURUSD,1.1829
1771805219434,2026-02-23 00:06:59.434,EURUSD,1.1829
1771805223635,2026-02-23 00:07:03.635,EURUSD,1.183
1771805233205,2026-02-23 00:07:13.205,EURUSD,1.1827
1771805242210,2026-02-23 00:07:22.210,EURUSD,1.1827
1771805248205,2026-02-23 00:07:28.205,EURUSD,1.1827
1771805249203,2026-02-23 00:07:29.203,EURUSD,1.1827
1771805250059,2026-02-23 00:07:30.059,EURUSD,1.1828
1771805254421,2026-02-23 00:07:34.421,EURUSD,1.1827
1771805270231,2026-02-23 00:07:50.231,EURUSD,1.1828
1771805270231,2026-02-23 00:07:50.231,EURUSD,1.1829
1771805270645,2026-02-23 00:07:50.645,EURUSD,1.1829
1771805270653,2026-02-23 00:07:50.653,EURUSD,1.1828
1771805270654,2026-02-23 00:07:50.654,EURUSD,1.1828
1771805270659,2026-02-23 00:07:50.659,EURUSD,1.1828
1771805273039,2026-02-23 00:07:53.039,EURUSD,1.1827
1771805274309,2026-02-23 00:07:54.309,EURUSD,1.1827
1771805278549,2026-02-23 00:07:58.549,EURUSD,1.1827
1771805287416,2026-02-23 00:08:07.416,EURUSD,1.1827
1771805287840,2026-02-23 00:08:07.840,EURUSD,1.1828
1771805292284,2026-02-23 00:08:12.284,EURUSD,1.1827
1771805293928,2026-02-23 00:08:13.928,EURUSD,1.1827
1771805296301,2026-02-23 00:08:16.301,EURUSD,1.1827
1771805298161,2026-02-23 00:08:18.161,EURUSD,1.1828
1771805298423,2026-02-23 00:08:18.423,EURUSD,1.1829
1771805300242,2026-02-23 00:08:20.242,EURUSD,1.1828
1771805306281,2026-02-23 00:08:26.281,EURUSD,1.1828
1771805311704,2026-02-23 00:08:31.704,EURUSD,1.1829
1771805317102,2026-02-23 00:08:37.102,EURUSD,1.1829
1771805342734,2026-02-23 00:09:02.734,EURUSD,1.1829
1771805355229,2026-02-23 00:09:15.229,EURUSD,1.1829
1771805358511,2026-02-23 00:09:18.511,EURUSD,1.183
1771805358732,2026-02-23 00:09:18.732,EURUSD,1.183
1771805364918,2026-02-23 00:09:24.918,EURUSD,1.1831
1771805364918,2026-02-23 00:09:24.918,EURUSD,1.1831
1771805364918,2026-02-23 00:09:24.918,EURUSD,1.183
1771805364918,2026-02-23 00:09:24.918,EURUSD,1.183
1771805364920,2026-02-23 00:09:24.920,EURUSD,1.183
1771805364922,2026-02-23 00:09:24.922,EURUSD,1.1831
1771805368611,2026-02-23 00:09:28.611,EURUSD,1.1831
1771805372103,2026-02-23 00:09:32.103,EURUSD,1.1832
1771805388145,2026-02-23 00:09:48.145,EURUSD,1.1831
1771805401631,2026-02-23 00:10:01.631,EURUSD,1.1831
1771805428515,2026-02-23 00:10:28.515,EURUSD,1.1829
1771805437643,2026-02-23 00:10:37.643,EURUSD,1.183
1771805441042,2026-02-23 00:10:41.042,EURUSD,1.1829
1771805452533,2026-02-23 00:10:52.533,EURUSD,1.183
1771805453816,2026-02-23 00:10:53.816,EURUSD,1.183
1771805462335,2026-02-23 00:11:02.335,EURUSD,1.1829
1771805492464,2026-02-23 00:11:32.464,EURUSD,1.183
1771805520266,2026-02-23 00:12:00.266,EURUSD,1.1829
1771805531203,2026-02-23 00:12:11.203,EURUSD,1.1828
1771805539021,2026-02-23 00:12:19.021,EURUSD,1.1828
1771805557616,2026-02-23 00:12:37.616,EURUSD,1.1829
1771805562205,2026-02-23 00:12:42.205,EURUSD,1.183
1771805565398,2026-02-23 00:12:45.398,EURUSD,1.1829
1771805565405,2026-02-23 00:12:45.405,EURUSD,1.1829
1771805565412,2026-02-23 00:12:45.412,EURUSD,1.1829
1771805565584,2026-02-23 00:12:45.584,EURUSD,1.1829
1771805565591,2026-02-23 00:12:45.591,EURUSD,1.1829
1771805566203,2026-02-23 00:12:46.203,EURUSD,1.1829
1771805571439,2026-02-23 00:12:51.439,EURUSD,1.1829
1771805577279,2026-02-23 00:12:57.279,EURUSD,1.183
1771805579733,2026-02-23 00:12:59.733,EURUSD,1.1829
1771805579735,2026-02-23 00:12:59.735,EURUSD,1.183
1771805591202,2026-02-23 00:13:11.202,EURUSD,1.1829
1771805597211,2026-02-23 00:13:17.211,EURUSD,1.183
1771805597368,2026-02-23 00:13:17.368,EURUSD,1.1829
1771805611202,2026-02-23 00:13:31.202,EURUSD,1.1828
1771805643938,2026-02-23 00:14:03.938,EURUSD,1.1828
1771805652037,2026-02-23 00:14:12.037,EURUSD,1.1828
1771805655420,2026-02-23 00:14:15.420,EURUSD,1.1828
1771805659030,2026-02-23 00:14:19.030,EURUSD,1.1828
1771805660245,2026-02-23 00:14:20.245,EURUSD,1.1828
1771805660564,2026-02-23 00:14:20.564,EURUSD,1.1828
1771805664610,2026-02-23 00:14:24.610,EURUSD,1.1828
1771805668238,2026-02-23 00:14:28.238,EURUSD,1.1828
1771805668463,2026-02-23 00:14:28.463,EURUSD,1.1827
1771805699233,2026-02-23 00:14:59.233,EURUSD,1.1827
1771805709927,2026-02-23 00:15:09.927,EURUSD,1.1827
1771805711079,2026-02-23 00:15:11.079,EURUSD,1.1827
1771805711087,2026-02-23 00:15:11.087,EURUSD,1.1827
1771805711120,2026-02-23 00:15:11.120,EURUSD,1.1827
1771805712249,2026-02-23 00:15:12.249,EURUSD,1.1826
1771805712250,2026-02-23 00:15:12.250,EURUSD,1.1827
1771805727832,2026-02-23 00:15:27.832,EURUSD,1.1826
