timestamp_ms,readable_time,pair,price
1771372800844,2026-02-18 00:00:00.844,EURUSD,1.1851
1771372803207,2026-02-18 00:00:03.207,EURUSD,1.1851
1771372804208,2026-02-18 00:00:04.208,EURUSD,1.1852
1771372804545,2026-02-18 00:00:04.545,EURUSD,1.1851
1771372804579,2026-02-18 00:00:04.579,EURUSD,1.1851
1771372804586,2026-02-18 00:00:04.586,EURUSD,1.1851
1771372804594,2026-02-18 00:00:04.594,EURUSD,1.1851
1771372820510,2026-02-18 00:00:20.510,EURUSD,1.1852
1771372820510,2026-02-18 00:00:20.510,EURUSD,1.1852
1771372823214,2026-02-18 00:00:23.214,EURUSD,1.1852
1771372826017,2026-02-18 00:00:26.017,EURUSD,1.1852
1771372829217,2026-02-18 00:00:29.217,EURUSD,1.1853
1771372837139,2026-02-18 00:00:37.139,EURUSD,1.1852
1771372837430,2026-02-18 00:00:37.430,EURUSD,1.1852
1771372838211,2026-02-18 00:00:38.211,EURUSD,1.1852
1771372838241,2026-02-18 00:00:38.241,EURUSD,1.1852
1771372838832,2026-02-18 00:00:38.832,EURUSD,1.1852
1771372842183,2026-02-18 00:00:42.183,EURUSD,1.1852
1771372842870,2026-02-18 00:00:42.870,EURUSD,1.1852
1771372842970,2026-02-18 00:00:42.970,EURUSD,1.1852
1771372842977,2026-02-18 00:00:42.977,EURUSD,1.1852
1771372842985,2026-02-18 00:00:42.985,EURUSD,1.1852
1771372842993,2026-02-18 00:00:42.993,EURUSD,1.1852
1771372842999,2026-02-18 00:00:42.999,EURUSD,1.1852
1771372843007,2026-02-18 00:00:43.007,EURUSD,1.1852
1771372843016,2026-02-18 00:00:43.016,EURUSD,1.1852
1771372843023,2026-02-18 00:00:43.023,EURUSD,1.1852
1771372843031,2026-02-18 00:00:43.031,EURUSD,1.1852
1771372843039,2026-02-18 00:00:43.039,EURUSD,1.1852
1771372843047,2026-02-18 00:00:43.047,EURUSD,1.1852
1771372843054,2026-02-18 00:00:43.054,EURUSD,1.1852
1771372843343,2026-02-18 00:00:43.343,EURUSD,1.1852
1771372844363,2026-02-18 00:00:44.363,EURUSD,1.1852
1771372846568,2026-02-18 00:00:46.568,EURUSD,1.1853
1771372846568,2026-02-18 00:00:46.568,EURUSD,1.1853
1771372846568,2026-02-18 00:00:46.568,EURUSD,1.1853
1771372846568,2026-02-18 00:00:46.568,EURUSD,1.1853
1771372846568,2026-02-18 00:00:46.568,EURUSD,1.1853
1771372848861,2026-02-18 00:00:48.861,EURUSD,1.1853
1771372848861,2026-02-18 00:00:48.861,EURUSD,1.1853
1771372848861,2026-02-18 00:00:48.861,EURUSD,1.1853
1771372848861,2026-02-18 00:00:48.861,EURUSD,1.1853
1771372848920,2026-02-18 00:00:48.920,EURUSD,1.1853
1771372848920,2026-02-18 00:00:48.920,EURUSD,1.1853
1771372848920,2026-02-18 00:00:48.920,EURUSD,1.1853
1771372848920,2026-02-18 00:00:48.920,EURUSD,1.1853
1771372849207,2026-02-18 00:00:49.207,EURUSD,1.1854
1771372852309,2026-02-18 00:00:52.309,EURUSD,1.1853
1771372852309,2026-02-18 00:00:52.309,EURUSD,1.1853
1771372852309,2026-02-18 00:00:52.309,EURUSD,1.1853
1771372852309,2026-02-18 00:00:52.309,EURUSD,1.1853
1771372852309,2026-02-18 00:00:52.309,EURUSD,1.1853
1771372853200,2026-02-18 00:00:53.200,EURUSD,1.1854
1771372859206,2026-02-18 00:00:59.206,EURUSD,1.1853
1771372863205,2026-02-18 00:01:03.205,EURUSD,1.1853
1771372864207,2026-02-18 00:01:04.207,EURUSD,1.1854
1771372865799,2026-02-18 00:01:05.799,EURUSD,1.1854
1771372870428,2026-02-18 00:01:10.428,EURUSD,1.1853
1771372870435,2026-02-18 00:01:10.435,EURUSD,1.1853
1771372889216,2026-02-18 00:01:29.216,EURUSD,1.1854
1771372902026,2026-02-18 00:01:42.026,EURUSD,1.1853
1771372903205,2026-02-18 00:01:43.205,EURUSD,1.1853
1771372907142,2026-02-18 00:01:47.142,EURUSD,1.1852
1771372914220,2026-02-18 00:01:54.220,EURUSD,1.1854
1771372924207,2026-02-18 00:02:04.207,EURUSD,1.1854
1771372932249,2026-02-18 00:02:12.249,EURUSD,1.1853
1771372932252,2026-02-18 00:02:12.252,EURUSD,1.1853
1771372932260,2026-02-18 00:02:12.260,EURUSD,1.1853
1771372932262,2026-02-18 00:02:12.262,EURUSD,1.1853
1771372932264,2026-02-18 00:02:12.264,EURUSD,1.1853
1771372932327,2026-02-18 00:02:12.327,EURUSD,1.1853
1771372932328,2026-02-18 00:02:12.328,EURUSD,1.1853
1771372932339,2026-02-18 00:02:12.339,EURUSD,1.1853
1771372932339,2026-02-18 00:02:12.339,EURUSD,1.1853
1771372932339,2026-02-18 00:02:12.339,EURUSD,1.1853
1771372932339,2026-02-18 00:02:12.339,EURUSD,1.1853
1771372932340,2026-02-18 00:02:12.340,EURUSD,1.1853
1771372932340,2026-02-18 00:02:12.340,EURUSD,1.1853
1771372936142,2026-02-18 00:02:16.142,EURUSD,1.1853
1771372938241,2026-02-18 00:02:18.241,EURUSD,1.1853
1771372939279,2026-02-18 00:02:19.279,EURUSD,1.1853
1771372940930,2026-02-18 00:02:20.930,EURUSD,1.1854
1771372949214,2026-02-18 00:02:29.214,EURUSD,1.1854
1771372969207,2026-02-18 00:02:49.207,EURUSD,1.1854
1771372973267,2026-02-18 00:02:53.267,EURUSD,1.1852
1771372977999,2026-02-18 00:02:57.999,EURUSD,1.1852
1771372994214,2026-02-18 00:03:14.214,EURUSD,1.1853
1771372994236,2026-02-18 00:03:14.236,EURUSD,1.1853
1771372994529,2026-02-18 00:03:14.529,EURUSD,1.1853
1771373009214,2026-02-18 00:03:29.214,EURUSD,1.1854
1771373024957,2026-02-18 00:03:44.957,EURUSD,1.1854
1771373029207,2026-02-18 00:03:49.207,EURUSD,1.1853
1771373057348,2026-02-18 00:04:17.348,EURUSD,1.1853
1771373060720,2026-02-18 00:04:20.720,EURUSD,1.1852
1771373060915,2026-02-18 00:04:20.915,EURUSD,1.1853
1771373069217,2026-02-18 00:04:29.217,EURUSD,1.1853
1771373072939,2026-02-18 00:04:32.939,EURUSD,1.1852
1771373094326,2026-02-18 00:04:54.326,EURUSD,1.1853
1771373098297,2026-02-18 00:04:58.297,EURUSD,1.1852
1771373106203,2026-02-18 00:05:06.203,EURUSD,1.1852
1771373107217,2026-02-18 00:05:07.217,EURUSD,1.1853
1771373108461,2026-02-18 00:05:08.461,EURUSD,1.1853
1771373108461,2026-02-18 00:05:08.461,EURUSD,1.1853
1771373108461,2026-02-18 00:05:08.461,EURUSD,1.1853
1771373108461,2026-02-18 00:05:08.461,EURUSD,1.1853
1771373108461,2026-02-18 00:05:08.461,EURUSD,1.1853
1771373108462,2026-02-18 00:05:08.462,EURUSD,1.1853
1771373108462,2026-02-18 00:05:08.462,EURUSD,1.1853
1771373108462,2026-02-18 00:05:08.462,EURUSD,1.1853
1771373108462,2026-02-18 00:05:08.462,EURUSD,1.1853
1771373111915,2026-02-18 00:05:11.915,EURUSD,1.1853
1771373111927,2026-02-18 00:05:11.927,EURUSD,1.1853
1771373114215,2026-02-18 00:05:14.215,EURUSD,1.1853
1771373129217,2026-02-18 00:05:29.217,EURUSD,1.1853
1771373130593,2026-02-18 00:05:30.593,EURUSD,1.1853
1771373130595,2026-02-18 00:05:30.595,EURUSD,1.1853
1771373133863,2026-02-18 00:05:33.863,EURUSD,1.1852
1771373136203,2026-02-18 00:05:36.203,EURUSD,1.1852
1771373166203,2026-02-18 00:06:06.203,EURUSD,1.1852
1771373169213,2026-02-18 00:06:09.213,EURUSD,1.1853
1771373176456,2026-02-18 00:06:16.456,EURUSD,1.1852
1771373177564,2026-02-18 00:06:17.564,EURUSD,1.1852
1771373177629,2026-02-18 00:06:17.629,EURUSD,1.1852
1771373187611,2026-02-18 00:06:27.611,EURUSD,1.1853
1771373189214,2026-02-18 00:06:29.214,EURUSD,1.1853
1771373191203,2026-02-18 00:06:31.203,EURUSD,1.1852
1771373196943,2026-02-18 00:06:36.943,EURUSD,1.1853
1771373213313,2026-02-18 00:06:53.313,EURUSD,1.1853
1771373218899,2026-02-18 00:06:58.899,EURUSD,1.1852
1771373222963,2026-02-18 00:07:02.963,EURUSD,1.1852
1771373228143,2026-02-18 00:07:08.143,EURUSD,1.1852
1771373228228,2026-02-18 00:07:08.228,EURUSD,1.1852
1771373234212,2026-02-18 00:07:14.212,EURUSD,1.1852
1771373248530,2026-02-18 00:07:28.530,EURUSD,1.1853
1771373249221,2026-02-18 00:07:29.221,EURUSD,1.1853
1771373250727,2026-02-18 00:07:30.727,EURUSD,1.1852
1771373251198,2026-02-18 00:07:31.198,EURUSD,1.1851
1771373252559,2026-02-18 00:07:32.559,EURUSD,1.1851
1771373273214,2026-02-18 00:07:53.214,EURUSD,1.1851
1771373275219,2026-02-18 00:07:55.219,EURUSD,1.1851
1771373285715,2026-02-18 00:08:05.715,EURUSD,1.1851
1771373288231,2026-02-18 00:08:08.231,EURUSD,1.1851
1771373289213,2026-02-18 00:08:09.213,EURUSD,1.1852
1771373290714,2026-02-18 00:08:10.714,EURUSD,1.1852
1771373296205,2026-02-18 00:08:16.205,EURUSD,1.1851
1771373300205,2026-02-18 00:08:20.205,EURUSD,1.1851
1771373307412,2026-02-18 00:08:27.412,EURUSD,1.1851
1771373309223,2026-02-18 00:08:29.223,EURUSD,1.1852
1771373309746,2026-02-18 00:08:29.746,EURUSD,1.1851
1771373323214,2026-02-18 00:08:43.214,EURUSD,1.1851
1771373325220,2026-02-18 00:08:45.220,EURUSD,1.1851
1771373335219,2026-02-18 00:08:55.219,EURUSD,1.1851
1771373343159,2026-02-18 00:09:03.159,EURUSD,1.1851
1771373343159,2026-02-18 00:09:03.159,EURUSD,1.1851
1771373344208,2026-02-18 00:09:04.208,EURUSD,1.1852
1771373345529,2026-02-18 00:09:05.529,EURUSD,1.1851
1771373348219,2026-02-18 00:09:08.219,EURUSD,1.1851
1771373351230,2026-02-18 00:09:11.230,EURUSD,1.1852
1771373357832,2026-02-18 00:09:17.832,EURUSD,1.1851
1771373367327,2026-02-18 00:09:27.327,EURUSD,1.1852
1771373369222,2026-02-18 00:09:29.222,EURUSD,1.1853
1771373378206,2026-02-18 00:09:38.206,EURUSD,1.1852
1771373394212,2026-02-18 00:09:54.212,EURUSD,1.1854
1771373395112,2026-02-18 00:09:55.112,EURUSD,1.1852
1771373399115,2026-02-18 00:09:59.115,EURUSD,1.1853
1771373402405,2026-02-18 00:10:02.405,EURUSD,1.1854
1771373415798,2026-02-18 00:10:15.798,EURUSD,1.1852
1771373425429,2026-02-18 00:10:25.429,EURUSD,1.1853
1771373426824,2026-02-18 00:10:26.824,EURUSD,1.1854
1771373427506,2026-02-18 00:10:27.506,EURUSD,1.1854
1771373428529,2026-02-18 00:10:28.529,EURUSD,1.1853
1771373428547,2026-02-18 00:10:28.547,EURUSD,1.1853
1771373428567,2026-02-18 00:10:28.567,EURUSD,1.1853
1771373429217,2026-02-18 00:10:29.217,EURUSD,1.1854
1771373429398,2026-02-18 00:10:29.398,EURUSD,1.1853
1771373430100,2026-02-18 00:10:30.100,EURUSD,1.1853
1771373444187,2026-02-18 00:10:44.187,EURUSD,1.1854
1771373444190,2026-02-18 00:10:44.190,EURUSD,1.1854
1771373444207,2026-02-18 00:10:44.207,EURUSD,1.1854
1771373444208,2026-02-18 00:10:44.208,EURUSD,1.1854
1771373444208,2026-02-18 00:10:44.208,EURUSD,1.1854
1771373444208,2026-02-18 00:10:44.208,EURUSD,1.1854
1771373444208,2026-02-18 00:10:44.208,EURUSD,1.1854
1771373444208,2026-02-18 00:10:44.208,EURUSD,1.1854
1771373445683,2026-02-18 00:10:45.683,EURUSD,1.1854
1771373461397,2026-02-18 00:11:01.397,EURUSD,1.1854
1771373461499,2026-02-18 00:11:01.499,EURUSD,1.1853
1771373469212,2026-02-18 00:11:09.212,EURUSD,1.1854
1771373470503,2026-02-18 00:11:10.503,EURUSD,1.1854
1771373479521,2026-02-18 00:11:19.521,EURUSD,1.1853
1771373486202,2026-02-18 00:11:26.202,EURUSD,1.1853
1771373489216,2026-02-18 00:11:29.216,EURUSD,1.1854
1771373501623,2026-02-18 00:11:41.623,EURUSD,1.1854
1771373505406,2026-02-18 00:11:45.406,EURUSD,1.1853
1771373506815,2026-02-18 00:11:46.815,EURUSD,1.1853
1771373514214,2026-02-18 00:11:54.214,EURUSD,1.1854
1771373514214,2026-02-18 00:11:54.214,EURUSD,1.1855
1771373521209,2026-02-18 00:12:01.209,EURUSD,1.1853
1771373526643,2026-02-18 00:12:06.643,EURUSD,1.1853
1771373536723,2026-02-18 00:12:16.723,EURUSD,1.1853
1771373537303,2026-02-18 00:12:17.303,EURUSD,1.1853
1771373546203,2026-02-18 00:12:26.203,EURUSD,1.1853
1771373549218,2026-02-18 00:12:29.218,EURUSD,1.1854
1771373553756,2026-02-18 00:12:33.756,EURUSD,1.1853
1771373557869,2026-02-18 00:12:37.869,EURUSD,1.1853
1771373571202,2026-02-18 00:12:51.202,EURUSD,1.1853
1771373571478,2026-02-18 00:12:51.478,EURUSD,1.1853
1771373578799,2026-02-18 00:12:58.799,EURUSD,1.1853
1771373579220,2026-02-18 00:12:59.220,EURUSD,1.1854
1771373586399,2026-02-18 00:13:06.399,EURUSD,1.1852
1771373594463,2026-02-18 00:13:14.463,EURUSD,1.1854
1771373596202,2026-02-18 00:13:16.202,EURUSD,1.1853
1771373596204,2026-02-18 00:13:16.204,EURUSD,1.1853
1771373606202,2026-02-18 00:13:26.202,EURUSD,1.1852
1771373608202,2026-02-18 00:13:28.202,EURUSD,1.1853
1771373609217,2026-02-18 00:13:29.217,EURUSD,1.1853
1771373609218,2026-02-18 00:13:29.218,EURUSD,1.1853
1771373609218,2026-02-18 00:13:29.218,EURUSD,1.1853
1771373609218,2026-02-18 00:13:29.218,EURUSD,1.1853
1771373609218,2026-02-18 00:13:29.218,EURUSD,1.1853
1771373609218,2026-02-18 00:13:29.218,EURUSD,1.1853
1771373609220,2026-02-18 00:13:29.220,EURUSD,1.1853
1771373609220,2026-02-18 00:13:29.220,EURUSD,1.1853
1771373609220,2026-02-18 00:13:29.220,EURUSD,1.1853
1771373609221,2026-02-18 00:13:29.221,EURUSD,1.1853
1771373609233,2026-02-18 00:13:29.233,EURUSD,1.1853
1771373613976,2026-02-18 00:13:33.976,EURUSD,1.1852
1771373618133,2026-02-18 00:13:38.133,EURUSD,1.1854
1771373623202,2026-02-18 00:13:43.202,EURUSD,1.1854
1771373628202,2026-02-18 00:13:48.202,EURUSD,1.1852
1771373630250,2026-02-18 00:13:50.250,EURUSD,1.1852
1771373646202,2026-02-18 00:14:06.202,EURUSD,1.1853
1771373652439,2026-02-18 00:14:12.439,EURUSD,1.1852
1771373654215,2026-02-18 00:14:14.215,EURUSD,1.1853
1771373656199,2026-02-18 00:14:16.199,EURUSD,1.1852
1771373658016,2026-02-18 00:14:18.016,EURUSD,1.1852
1771373663203,2026-02-18 00:14:23.203,EURUSD,1.1852
1771373666202,2026-02-18 00:14:26.202,EURUSD,1.1852
1771373668203,2026-02-18 00:14:28.203,EURUSD,1.1853
1771373668204,2026-02-18 00:14:28.204,EURUSD,1.1853
1771373668204,2026-02-18 00:14:28.204,EURUSD,1.1853
1771373668204,2026-02-18 00:14:28.204,EURUSD,1.1853
1771373668204,2026-02-18 00:14:28.204,EURUSD,1.1853
1771373668204,2026-02-18 00:14:28.204,EURUSD,1.1853
1771373668209,2026-02-18 00:14:28.209,EURUSD,1.1853
1771373668209,2026-02-18 00:14:28.209,EURUSD,1.1853
1771373668210,2026-02-18 00:14:28.210,EURUSD,1.1853
1771373668210,2026-02-18 00:14:28.210,EURUSD,1.1853
1771373668210,2026-02-18 00:14:28.210,EURUSD,1.1853
1771373669207,2026-02-18 00:14:29.207,EURUSD,1.1854
