timestamp_ms,readable_time,pair,price
1771286400784,2026-02-17 00:00:00.784,EURUSD,1.18487
1771286404749,2026-02-17 00:00:04.749,EURUSD,1.18487
1771286406320,2026-02-17 00:00:06.320,EURUSD,1.18486
1771286408063,2026-02-17 00:00:08.063,EURUSD,1.18487
1771286409120,2026-02-17 00:00:09.120,EURUSD,1.18487
1771286409934,2026-02-17 00:00:09.934,EURUSD,1.18486
1771286410415,2026-02-17 00:00:10.415,EURUSD,1.18486
1771286413193,2026-02-17 00:00:13.193,EURUSD,1.18488
1771286413903,2026-02-17 00:00:13.903,EURUSD,1.18488
1771286413930,2026-02-17 00:00:13.930,EURUSD,1.18492
1771286414066,2026-02-17 00:00:14.066,EURUSD,1.18488
1771286414206,2026-02-17 00:00:14.206,EURUSD,1.18488
1771286414631,2026-02-17 00:00:14.631,EURUSD,1.18488
1771286415284,2026-02-17 00:00:15.284,EURUSD,1.18488
1771286415921,2026-02-17 00:00:15.921,EURUSD,1.18487
1771286416024,2026-02-17 00:00:16.024,EURUSD,1.18488
1771286416453,2026-02-17 00:00:16.453,EURUSD,1.18492
1771286416506,2026-02-17 00:00:16.506,EURUSD,1.18487
1771286417292,2026-02-17 00:00:17.292,EURUSD,1.18493
1771286417758,2026-02-17 00:00:17.758,EURUSD,1.18493
1771286417758,2026-02-17 00:00:17.758,EURUSD,1.18487
1771286417761,2026-02-17 00:00:17.761,EURUSD,1.18492
1771286418299,2026-02-17 00:00:18.299,EURUSD,1.18488
1771286418811,2026-02-17 00:00:18.811,EURUSD,1.18487
1771286418811,2026-02-17 00:00:18.811,EURUSD,1.18487
1771286419224,2026-02-17 00:00:19.224,EURUSD,1.18487
1771286419229,2026-02-17 00:00:19.229,EURUSD,1.18487
1771286420549,2026-02-17 00:00:20.549,EURUSD,1.18488
1771286422464,2026-02-17 00:00:22.464,EURUSD,1.18488
1771286422895,2026-02-17 00:00:22.895,EURUSD,1.18486
1771286426894,2026-02-17 00:00:26.894,EURUSD,1.18488
1771286427401,2026-02-17 00:00:27.401,EURUSD,1.18488
1771286427978,2026-02-17 00:00:27.978,EURUSD,1.18488
1771286429906,2026-02-17 00:00:29.906,EURUSD,1.18488
1771286430031,2026-02-17 00:00:30.031,EURUSD,1.18493
