timestamp_ms,readable_time,pair,price
1771113606825,2026-02-15 00:00:06.825,EURUSD,1.18516
1771113608970,2026-02-15 00:00:08.970,EURUSD,1.185
1771113617697,2026-02-15 00:00:17.697,EURUSD,1.18514
1771113617697,2026-02-15 00:00:17.697,EURUSD,1.1852
1771113617715,2026-02-15 00:00:17.715,EURUSD,1.1852
1771113618019,2026-02-15 00:00:18.019,EURUSD,1.18514
1771113618957,2026-02-15 00:00:18.957,EURUSD,1.1852
1771113646384,2026-02-15 00:00:46.384,EURUSD,1.185
1771113647435,2026-02-15 00:00:47.435,EURUSD,1.1851
1771113647525,2026-02-15 00:00:47.525,EURUSD,1.18511
1771113649308,2026-02-15 00:00:49.308,EURUSD,1.18512
1771113651049,2026-02-15 00:00:51.049,EURUSD,1.18512
1771113651049,2026-02-15 00:00:51.049,EURUSD,1.18514
1771113651995,2026-02-15 00:00:51.995,EURUSD,1.185
1771113662009,2026-02-15 00:01:02.009,EURUSD,1.18512
1771113682790,2026-02-15 00:01:22.790,EURUSD,1.185
1771113682924,2026-02-15 00:01:22.924,EURUSD,1.18512
1771113683455,2026-02-15 00:01:23.455,EURUSD,1.185
1771113683458,2026-02-15 00:01:23.458,EURUSD,1.18499
1771113683507,2026-02-15 00:01:23.507,EURUSD,1.18499
1771113683507,2026-02-15 00:01:23.507,EURUSD,1.18499
1771113683807,2026-02-15 00:01:23.807,EURUSD,1.18508
1771113689284,2026-02-15 00:01:29.284,EURUSD,1.18499
1771113690692,2026-02-15 00:01:30.692,EURUSD,1.1851
1771113691128,2026-02-15 00:01:31.128,EURUSD,1.18511
1771113691563,2026-02-15 00:01:31.563,EURUSD,1.18511
1771113691682,2026-02-15 00:01:31.682,EURUSD,1.18511
1771113691993,2026-02-15 00:01:31.993,EURUSD,1.18511
1771113692103,2026-02-15 00:01:32.103,EURUSD,1.18499
1771113692103,2026-02-15 00:01:32.103,EURUSD,1.18499
1771113692424,2026-02-15 00:01:32.424,EURUSD,1.18511
1771113692857,2026-02-15 00:01:32.857,EURUSD,1.18511
1771113693291,2026-02-15 00:01:33.291,EURUSD,1.18511
1771113693722,2026-02-15 00:01:33.722,EURUSD,1.18511
1771113694153,2026-02-15 00:01:34.153,EURUSD,1.18511
1771113694161,2026-02-15 00:01:34.161,EURUSD,1.18511
1771113694167,2026-02-15 00:01:34.167,EURUSD,1.18511
1771113694330,2026-02-15 00:01:34.330,EURUSD,1.18499
1771113694336,2026-02-15 00:01:34.336,EURUSD,1.18499
1771113695571,2026-02-15 00:01:35.571,EURUSD,1.18499
1771113706818,2026-02-15 00:01:46.818,EURUSD,1.18499
1771113706825,2026-02-15 00:01:46.825,EURUSD,1.18498
1771113710674,2026-02-15 00:01:50.674,EURUSD,1.18476
1771113713105,2026-02-15 00:01:53.105,EURUSD,1.18494
1771113716626,2026-02-15 00:01:56.626,EURUSD,1.18494
1771113728256,2026-02-15 00:02:08.256,EURUSD,1.18484
1771113728577,2026-02-15 00:02:08.577,EURUSD,1.18476
1771113733580,2026-02-15 00:02:13.580,EURUSD,1.18497
1771113749738,2026-02-15 00:02:29.738,EURUSD,1.1848
1771113754723,2026-02-15 00:02:34.723,EURUSD,1.18497
1771113756247,2026-02-15 00:02:36.247,EURUSD,1.18498
1771113756248,2026-02-15 00:02:36.248,EURUSD,1.18498
1771113756393,2026-02-15 00:02:36.393,EURUSD,1.18498
1771113756751,2026-02-15 00:02:36.751,EURUSD,1.18487
1771113756753,2026-02-15 00:02:36.753,EURUSD,1.18487
1771113759756,2026-02-15 00:02:39.756,EURUSD,1.18486
1771113782165,2026-02-15 00:03:02.165,EURUSD,1.18478
1771113793996,2026-02-15 00:03:13.996,EURUSD,1.18499
1771113795356,2026-02-15 00:03:15.356,EURUSD,1.18487
1771113799685,2026-02-15 00:03:19.685,EURUSD,1.18496
1771113800184,2026-02-15 00:03:20.184,EURUSD,1.18498
1771113800184,2026-02-15 00:03:20.184,EURUSD,1.18519
1771113800383,2026-02-15 00:03:20.383,EURUSD,1.18497
1771113806230,2026-02-15 00:03:26.230,EURUSD,1.1851
1771113813027,2026-02-15 00:03:33.027,EURUSD,1.18508
1771113819730,2026-02-15 00:03:39.730,EURUSD,1.18507
1771113820106,2026-02-15 00:03:40.106,EURUSD,1.18507
1771113820519,2026-02-15 00:03:40.519,EURUSD,1.18507
1771113820521,2026-02-15 00:03:40.521,EURUSD,1.18507
1771113827773,2026-02-15 00:03:47.773,EURUSD,1.18507
1771113827776,2026-02-15 00:03:47.776,EURUSD,1.18507
1771113834703,2026-02-15 00:03:54.703,EURUSD,1.18507
1771113854325,2026-02-15 00:04:14.325,EURUSD,1.18497
1771113854325,2026-02-15 00:04:14.325,EURUSD,1.18493
1771113854613,2026-02-15 00:04:14.613,EURUSD,1.18507
1771113859555,2026-02-15 00:04:19.555,EURUSD,1.18494
1771113859555,2026-02-15 00:04:19.555,EURUSD,1.18476
1771113868623,2026-02-15 00:04:28.623,EURUSD,1.18505
1771113877256,2026-02-15 00:04:37.256,EURUSD,1.18492
1771113881471,2026-02-15 00:04:41.471,EURUSD,1.18505
1771113884430,2026-02-15 00:04:44.430,EURUSD,1.18492
1771113884448,2026-02-15 00:04:44.448,EURUSD,1.18492
1771113884468,2026-02-15 00:04:44.468,EURUSD,1.18492
1771113884488,2026-02-15 00:04:44.488,EURUSD,1.18492
1771113884507,2026-02-15 00:04:44.507,EURUSD,1.18492
