timestamp_ms,readable_time,pair,price
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800578,2026-02-23 00:00:00.578,EURUSD,1.18302
1771804800611,2026-02-23 00:00:00.611,EURUSD,1.18302
1771804800611,2026-02-23 00:00:00.611,EURUSD,1.18302
1771804800611,2026-02-23 00:00:00.611,EURUSD,1.18302
1771804800611,2026-02-23 00:00:00.611,EURUSD,1.183
1771804800611,2026-02-23 00:00:00.611,EURUSD,1.18299
1771804800611,2026-02-23 00:00:00.611,EURUSD,1.18299
1771804800611,2026-02-23 00:00:00.611,EURUSD,1.18299
1771804800611,2026-02-23 00:00:00.611,EURUSD,1.18299
1771804800615,2026-02-23 00:00:00.615,EURUSD,1.18299
1771804800615,2026-02-23 00:00:00.615,EURUSD,1.18299
1771804800615,2026-02-23 00:00:00.615,EURUSD,1.18299
1771804800615,2026-02-23 00:00:00.615,EURUSD,1.18299
1771804800615,2026-02-23 00:00:00.615,EURUSD,1.18299
1771804800642,2026-02-23 00:00:00.642,EURUSD,1.18299
1771804800642,2026-02-23 00:00:00.642,EURUSD,1.18299
1771804800642,2026-02-23 00:00:00.642,EURUSD,1.18299
1771804800642,2026-02-23 00:00:00.642,EURUSD,1.18299
1771804800642,2026-02-23 00:00:00.642,EURUSD,1.18299
1771804800642,2026-02-23 00:00:00.642,EURUSD,1.18299
1771804800642,2026-02-23 00:00:00.642,EURUSD,1.18297
1771804800642,2026-02-23 00:00:00.642,EURUSD,1.18297
1771804801944,2026-02-23 00:00:01.944,EURUSD,1.183
1771804803994,2026-02-23 00:00:03.994,EURUSD,1.18295
1771804803994,2026-02-23 00:00:03.994,EURUSD,1.18292
1771804803994,2026-02-23 00:00:03.994,EURUSD,1.18291
1771804808195,2026-02-23 00:00:08.195,EURUSD,1.18284
1771804809843,2026-02-23 00:00:09.843,EURUSD,1.18283
