timestamp_ms,readable_time,pair,price
1771200000357,2026-02-16 00:00:00.357,EURUSD,1.18621
1771200000496,2026-02-16 00:00:00.496,EURUSD,1.18621
1771200006128,2026-02-16 00:00:06.128,EURUSD,1.18621
1771200014249,2026-02-16 00:00:14.249,EURUSD,1.1862
1771200016468,2026-02-16 00:00:16.468,EURUSD,1.18621
1771200032107,2026-02-16 00:00:32.107,EURUSD,1.18622
1771200032351,2026-02-16 00:00:32.351,EURUSD,1.18621
1771200032783,2026-02-16 00:00:32.783,EURUSD,1.18623
1771200037756,2026-02-16 00:00:37.756,EURUSD,1.1862
1771200039730,2026-02-16 00:00:39.730,EURUSD,1.18619
1771200039780,2026-02-16 00:00:39.780,EURUSD,1.1862
1771200039844,2026-02-16 00:00:39.844,EURUSD,1.18621
1771200039844,2026-02-16 00:00:39.844,EURUSD,1.18621
1771200039844,2026-02-16 00:00:39.844,EURUSD,1.18619
1771200039844,2026-02-16 00:00:39.844,EURUSD,1.18615
1771200042874,2026-02-16 00:00:42.874,EURUSD,1.18617
1771200042874,2026-02-16 00:00:42.874,EURUSD,1.18614
1771200042874,2026-02-16 00:00:42.874,EURUSD,1.18614
1771200042874,2026-02-16 00:00:42.874,EURUSD,1.18614
1771200047435,2026-02-16 00:00:47.435,EURUSD,1.18621
1771200060231,2026-02-16 00:01:00.231,EURUSD,1.18625
1771200061400,2026-02-16 00:01:01.400,EURUSD,1.18614
1771200065898,2026-02-16 00:01:05.898,EURUSD,1.18621
1771200069764,2026-02-16 00:01:09.764,EURUSD,1.18618
1771200069781,2026-02-16 00:01:09.781,EURUSD,1.18618
1771200071955,2026-02-16 00:01:11.955,EURUSD,1.18611
1771200088315,2026-02-16 00:01:28.315,EURUSD,1.18608
1771200088315,2026-02-16 00:01:28.315,EURUSD,1.18608
1771200091045,2026-02-16 00:01:31.045,EURUSD,1.18612
1771200091050,2026-02-16 00:01:31.050,EURUSD,1.18612
1771200091477,2026-02-16 00:01:31.477,EURUSD,1.18612
1771200091478,2026-02-16 00:01:31.478,EURUSD,1.18612
1771200092848,2026-02-16 00:01:32.848,EURUSD,1.18617
1771200104490,2026-02-16 00:01:44.490,EURUSD,1.18611
1771200105144,2026-02-16 00:01:45.144,EURUSD,1.18608
1771200109498,2026-02-16 00:01:49.498,EURUSD,1.18613
1771200110255,2026-02-16 00:01:50.255,EURUSD,1.18613
1771200110862,2026-02-16 00:01:50.862,EURUSD,1.18613
1771200116664,2026-02-16 00:01:56.664,EURUSD,1.18612
1771200119554,2026-02-16 00:01:59.554,EURUSD,1.18619
1771200119576,2026-02-16 00:01:59.576,EURUSD,1.18619
1771200119987,2026-02-16 00:01:59.987,EURUSD,1.18619
1771200121618,2026-02-16 00:02:01.618,EURUSD,1.1862
1771200126418,2026-02-16 00:02:06.418,EURUSD,1.18617
1771200127784,2026-02-16 00:02:07.784,EURUSD,1.18615
