timestamp_ms,readable_time,pair,price
1771632000985,2026-02-21 00:00:00.985,EURUSD,1.17834
1771632000985,2026-02-21 00:00:00.985,EURUSD,1.17834
1771632002465,2026-02-21 00:00:02.465,EURUSD,1.17838
1771632005175,2026-02-21 00:00:05.175,EURUSD,1.17837
1771632006642,2026-02-21 00:00:06.642,EURUSD,1.17838
1771632017292,2026-02-21 00:00:17.292,EURUSD,1.17834
1771632017292,2026-02-21 00:00:17.292,EURUSD,1.17834
1771632017416,2026-02-21 00:00:17.416,EURUSD,1.17834
1771632026194,2026-02-21 00:00:26.194,EURUSD,1.1784
1771632048236,2026-02-21 00:00:48.236,EURUSD,1.17833
1771632055824,2026-02-21 00:00:55.824,EURUSD,1.17833
1771632055949,2026-02-21 00:00:55.949,EURUSD,1.17833
1771632056052,2026-02-21 00:00:56.052,EURUSD,1.17833
1771632057927,2026-02-21 00:00:57.927,EURUSD,1.17833
1771632059347,2026-02-21 00:00:59.347,EURUSD,1.17833
1771632062219,2026-02-21 00:01:02.219,EURUSD,1.17833
1771632062304,2026-02-21 00:01:02.304,EURUSD,1.17833
1771632062311,2026-02-21 00:01:02.311,EURUSD,1.17833
1771632062372,2026-02-21 00:01:02.372,EURUSD,1.17833
1771632064245,2026-02-21 00:01:04.245,EURUSD,1.17839
1771632066185,2026-02-21 00:01:06.185,EURUSD,1.17835
1771632067094,2026-02-21 00:01:07.094,EURUSD,1.17835
1771632070335,2026-02-21 00:01:10.335,EURUSD,1.17839
1771632082172,2026-02-21 00:01:22.172,EURUSD,1.17837
1771632094524,2026-02-21 00:01:34.524,EURUSD,1.17838
1771632095348,2026-02-21 00:01:35.348,EURUSD,1.17834
1771632106733,2026-02-21 00:01:46.733,EURUSD,1.1784
1771632110554,2026-02-21 00:01:50.554,EURUSD,1.17838
1771632111274,2026-02-21 00:01:51.274,EURUSD,1.17838
1771632111288,2026-02-21 00:01:51.288,EURUSD,1.17838
1771632123741,2026-02-21 00:02:03.741,EURUSD,1.17838
1771632124525,2026-02-21 00:02:04.525,EURUSD,1.1784
1771632153174,2026-02-21 00:02:33.174,EURUSD,1.17835
1771632153174,2026-02-21 00:02:33.174,EURUSD,1.17834
1771632154525,2026-02-21 00:02:34.525,EURUSD,1.17837
1771632159560,2026-02-21 00:02:39.560,EURUSD,1.17834
1771632160229,2026-02-21 00:02:40.229,EURUSD,1.17834
1771632163671,2026-02-21 00:02:43.671,EURUSD,1.17834
1771632164341,2026-02-21 00:02:44.341,EURUSD,1.17833
1771632167120,2026-02-21 00:02:47.120,EURUSD,1.17833
1771632167235,2026-02-21 00:02:47.235,EURUSD,1.17837
1771632167487,2026-02-21 00:02:47.487,EURUSD,1.17837
1771632167937,2026-02-21 00:02:47.937,EURUSD,1.17833
1771632168711,2026-02-21 00:02:48.711,EURUSD,1.17833
1771632169210,2026-02-21 00:02:49.210,EURUSD,1.17833
1771632169498,2026-02-21 00:02:49.498,EURUSD,1.17836
1771632170463,2026-02-21 00:02:50.463,EURUSD,1.17838
1771632173664,2026-02-21 00:02:53.664,EURUSD,1.17834
